week,Subgroup,dtd_u,fi_u,prod_u,so_u,dtd_w,fi_w,prod_w,so_w,mpu_est_tons_per_unit
2023-03-28,ATWWP,66.389,40.0,0.0,54.38933333333333,1.5933359999999999,0.96,0.0,1.3053439999999998,0.024
2023-03-28,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-03-28,MAC,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.48,0.024
2023-03-28,MAHS,55.0,60.0,37.0,15.0,1.375,1.5,0.925,0.375,0.025
2023-03-28,MAP,15.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.024
2023-03-28,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-03-28,MAR,5889.287,6416.666,6059.0,4723.704,141.342888,153.99998399999998,145.416,113.36889599999999,0.024
2023-03-28,MASR,247.0,111.0,166.0,630.0,6.175,2.775,4.15,15.75,0.024999999999999998
2023-03-28,POP,14445.0,24169.0,29079.0,14387.0,174.10666,278.4873,332.77972,174.1285,0.011710853313709932
2023-03-28,POPF,1898.0,1943.0,1514.0,2358.0,20.72616,21.21756,16.532880000000002,25.74936,0.010920000000000001
2023-03-28,POV,33559.0,38523.0,38257.0,27021.0,434.0791,399.79212,487.9056,350.3536399999999,0.012466919805827077
2023-03-28,SE,4203.329,4094.666,4517.0,4086.042,24.579174,23.939196,26.4372,24.275796,0.005905239895449729
2023-03-28,SO,0.0,0.0,0.0,14.999999999999998,0.0,0.0,0.0,0.22999999999999998,0.01602519095869057
2023-03-28,SOP,799.5829710144927,879.0,10.0,184.75,8.827395999999998,9.70416,0.1104,2.03964,0.011040000000000001
2023-03-28,SOS,186913.77324879228,215920.833,236785.0,175503.7652173913,2691.558137,3077.11295632,3307.76064,2520.333128,0.014351356390307051
2023-04-04,AT,5563.96,5660.0,7200.0,4392.4,139.099,141.5,180.0,109.81,0.024999999999999998
2023-04-04,ATN,15867.917,16224.0,17300.0,17256.998,380.830008,389.376,415.2,414.167952,0.024
2023-04-04,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-04,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-04,ATWWP,0.0,0.0,0.0,13.833666666666666,0.0,0.0,0.0,0.332008,0.024
2023-04-04,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-04-04,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-04-04,MAHS,310.0,305.0,339.0,496.0,7.75,7.625,8.475,12.4,0.025
2023-04-04,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-04-04,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-04,MAR,6308.0830000000005,6440.0,6961.0,7235.29,151.393992,154.56,167.064,173.64695999999998,0.024
2023-04-04,MASR,542.0,636.0,561.0,552.0,13.55,15.9,14.025,13.8,0.024999999999999998
2023-04-04,POP,14616.0,17660.0,16976.0,14412.0,174.73274,208.62842,202.78986,173.4278,0.011710853313709932
2023-04-04,POPF,1311.0000000000002,1730.0,1974.0,908.0,14.316120000000002,18.8916,21.55608,9.91536,0.010920000000000001
2023-04-04,POV,33114.0,31984.0,33747.0,35745.0,422.53301999999996,337.75014,437.83922,456.00645999999995,0.012466919805827077
2023-04-04,SE,5906.3249166666665,7144.0,6887.0,6837.5410833333335,35.053957999999994,42.402,40.8696,40.576395999999995,0.005905239895449729
2023-04-04,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-04-04,SOP,1234.8330615942027,1390.0,1537.0,1512.6660326086956,13.632557,15.345600000000001,16.96848,16.699832999999998,0.011040000000000001
2023-04-04,SOS,195269.22807971013,203796.0,195165.0,203448.83907004827,2759.883477,2821.20944,2753.42016,2879.713471,0.014351356390307051
2023-04-11,AT,8371.8,8841.0,7500.0,10747.0,209.29500000000002,221.02499999999998,187.5,268.675,0.024999999999999998
2023-04-11,ATN,22549.25,25161.0,27300.0,29552.118,541.182,603.8639999999999,655.2,709.250832,0.024
2023-04-11,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-11,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-11,ATWWP,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.056,0.024
2023-04-11,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-04-11,MAC,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.24,0.024
2023-04-11,MAHS,33.0,33.0,10.0,0.0,0.8250000000000001,0.825,0.25,0.0,0.025
2023-04-11,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-04-11,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-11,MAR,7659.534,8272.0,7725.0,9209.368,183.828816,198.528,185.4,221.024832,0.024
2023-04-11,MASR,778.0,980.0,1002.0,1060.0,19.450000000000003,24.5,25.05,26.5,0.024999999999999998
2023-04-11,POP,11059.0,10558.0,10560.0,12046.0,135.27332,129.90431999999998,124.29326,146.27886,0.011710853313709932
2023-04-11,POPF,469.0,50.0,0.0,567.0,5.12148,0.546,0.0,6.1916400000000005,0.010920000000000001
2023-04-11,POV,34133.0,30600.0,29490.0,32341.0,429.72566,331.79328,362.77878,405.98558,0.012466919805827077
2023-04-11,SE,6370.1669999999995,5801.0,6385.0,6523.66,37.811802,34.296,37.71,38.57676,0.005905239895449729
2023-04-11,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-04-11,SOP,631.9999999999999,473.0,0.0,334.0,6.97728,5.221920000000001,0.0,3.68736,0.011040000000000001
2023-04-11,SOS,189671.13100845405,141263.157,134024.0,206833.19420289856,2654.620333,1972.10821512,1875.5377600000002,2937.48849,0.014351356390307051
2023-04-18,AT,5304.0,5176.0,8000.0,3546.0,132.6,129.4,200.0,88.65,0.024999999999999998
2023-04-18,ATN,14912.909,14174.0,16100.0,9776.667,357.90981600000003,340.17600000000004,386.4,234.640008,0.024
2023-04-18,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-18,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-18,ATWWP,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.504,0.024
2023-04-18,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-04-18,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-04-18,MAHS,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.25,0.025
2023-04-18,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-04-18,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-18,MAR,3588.125,2275.0,4253.0,1431.0,86.11500000000001,54.599999999999994,102.072,34.344,0.024
2023-04-18,MASR,574.0,375.0,300.0,390.0,14.35,9.375,7.5,9.75,0.024999999999999998
2023-04-18,POP,5947.0,4202.0,4658.0,1647.0,67.14890000000001,46.61384,56.20342,19.20828,0.011710853313709932
2023-04-18,POPF,464.0,420.0,448.0,250.0,5.06688,4.5864,4.89216,2.73,0.010920000000000001
2023-04-18,POV,11905.0,12239.0,17822.0,5181.0,152.14108000000002,134.33238,238.39087999999998,66.69208,0.012466919805827077
2023-04-18,SE,2529.16,2375.0,3502.0,1595.0,14.88696,14.094,21.0096,9.4776,0.005905239895449729
2023-04-18,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-04-18,SOP,79.99999999999999,0.0,506.0,130.0,0.8832,0.0,5.586240000000001,1.4352,0.011040000000000001
2023-04-18,SOS,66396.49803743961,64226.0,89135.0,27935.497010869563,941.0109440000001,944.00832,1301.9968800000001,385.542527,0.014351356390307051
2023-04-25,AT,8752.2,8844.0,5800.0,6635.0,218.805,221.1,145.0,165.875,0.024999999999999998
2023-04-25,ATN,27163.25,25862.0,21200.0,25378.25,651.918,620.688,508.8,609.078,0.024
2023-04-25,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-25,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-25,ATWWP,0.0,0.0,0.0,78.08333333333334,0.0,0.0,0.0,1.8739999999999999,0.024
2023-04-25,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-04-25,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-04-25,MAHS,205.0,205.0,200.0,215.0,5.125,5.125,5.0,5.375,0.025
2023-04-25,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-04-25,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-04-25,MAR,4998.958,5884.0,4700.0,4521.9580000000005,119.974992,141.216,112.8,108.526992,0.024
2023-04-25,MASR,690.0,936.0,1253.0,861.0,17.25,23.4,31.325,21.525,0.024999999999999998
2023-04-25,POP,7759.0,8591.0,1493.0,12458.0,91.7462,104.72279999999999,24.457160000000002,144.41518,0.011710853313709932
2023-04-25,POPF,1013.9999999999999,795.0,0.0,1106.0,11.07288,8.6814,0.0,12.077519999999998,0.010920000000000001
2023-04-25,POV,15910.0,11301.0,1994.0,22004.0,199.35551999999998,131.08368,32.66172,273.99553999999995,0.012466919805827077
2023-04-25,SE,3718.75,3856.0,3001.0,3816.25,22.0833,22.8612,17.7648,22.5567,0.005905239895449729
2023-04-25,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-04-25,SOP,254.0,205.0,0.0,310.0,2.80416,2.2632,0.0,3.4224,0.011040000000000001
2023-04-25,SOS,93819.66394927535,67562.999,12200.0,107471.1070048309,1345.888197,960.2407852800001,205.91072000000003,1522.360732,0.014351356390307051
2023-05-02,AT,10247.0,9941.0,13600.0,15640.8,256.175,248.525,340.0,391.02,0.024999999999999998
2023-05-02,ATN,38186.706,39161.0,41200.0,58424.04,916.480944,939.864,988.8,1402.17696,0.024
2023-05-02,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-02,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-02,ATWWP,98.0,1627.0,1810.0,383.082,2.352,39.048,43.44,9.193968,0.024
2023-05-02,EEA,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.36,0.0048
2023-05-02,MAC,30.0,30.0,30.0,48.0,0.72,0.72,0.72,1.152,0.024
2023-05-02,MAHS,12.0,17.0,50.0,177.0,0.3,0.425,1.25,4.425,0.025
2023-05-02,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-05-02,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-02,MAR,5862.457,6735.0,6304.0,8201.374,140.698968,161.64,151.296,196.832976,0.024
2023-05-02,MASR,782.0,742.0,595.0,746.0,19.55,18.55,14.875,18.65,0.024999999999999998
2023-05-02,POP,15401.829975579976,4725.0,6229.0,21530.0,176.128627,55.13508,84.24962000000001,248.92686,0.011710853313709932
2023-05-02,POPF,106.91602564102564,175.0,553.0,616.0,1.167523,1.911,6.03876,6.72672,0.010920000000000001
2023-05-02,POV,12839.0,14100.0,25470.0,27318.0,164.97754,155.53356,326.68636,345.95106000000004,0.012466919805827077
2023-05-02,SE,6388.924083333333,6641.0,8694.0,8550.374916666668,37.782736,39.294,51.331199999999995,50.6732,0.005905239895449729
2023-05-02,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-05-02,SOP,435.0,270.0,0.0,450.25,4.8024000000000004,2.9808000000000003,0.0,4.97076,0.011040000000000001
2023-05-02,SOS,127517.46793478259,105129.774,127477.0,187704.61491545895,1848.9947690000001,1526.17689376,1862.85096,2687.910709,0.014351356390307051
2023-05-09,AT,11383.24,12577.0,12200.0,7345.0,284.581,314.425,305.0,183.625,0.024999999999999998
2023-05-09,ATN,40778.251000000004,47216.0,47900.0,26589.25,978.6780239999999,1133.184,1149.6,638.142,0.024
2023-05-09,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-09,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-09,ATWWP,558.1673333333333,113.0,0.0,602.0,13.396016,2.7119999999999997,0.0,14.448,0.024
2023-05-09,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-05-09,MAC,18.0,18.0,48.0,0.0,0.432,0.432,1.152,0.0,0.024
2023-05-09,MAHS,290.0,285.0,250.0,165.0,7.25,7.125,6.25,4.125,0.025
2023-05-09,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-05-09,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-09,MAR,5815.912,6369.0,7717.0,5421.0,139.581888,152.856,185.208,130.10399999999998,0.024
2023-05-09,MASR,485.0,552.0,500.0,487.0,12.125,13.8,12.5,12.175,0.024999999999999998
2023-05-09,POP,16361.0,16437.0,19782.0,12051.0,194.68358,199.56118,226.88484,143.73814,0.011710853313709932
2023-05-09,POPF,812.0,790.0,450.0,801.0,8.86704,8.6268,4.914,8.74692,0.010920000000000001
2023-05-09,POV,34694.0,37333.0,35217.0,20974.0,445.30304,401.24448,439.68106,272.2629,0.012466919805827077
2023-05-09,SE,6349.158916666667,6098.0,4853.0,3866.0,37.680962,36.2964,29.1084,22.956,0.005905239895449729
2023-05-09,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-05-09,SOP,350.0,400.0,810.0,500.0,3.864,4.416,8.942400000000001,5.5200000000000005,0.011040000000000001
2023-05-09,SOS,175789.95398550725,237813.443,231428.0,117238.44196859904,2518.1333320000003,3424.46446344,3359.18864,1697.6502140000002,0.014351356390307051
2023-05-16,AT,6086.2,5592.0,3300.0,4689.2,152.155,139.8,82.5,117.22999999999999,0.024999999999999998
2023-05-16,ATN,25216.625,24021.0,24000.0,24609.042,605.199,576.504,576.0,590.617008,0.024
2023-05-16,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-16,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-16,ATWWP,959.25,147.416,0.0,865.167,23.022000000000002,3.537984,0.0,20.764008,0.024
2023-05-16,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-05-16,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-05-16,MAHS,22.0,22.0,17.0,120.0,0.55,0.55,0.425,3.0,0.025
2023-05-16,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-05-16,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-16,MAR,4425.9169999999995,4621.0,3513.0,4389.084,106.222008,110.90400000000001,84.312,105.33801600000001,0.024
2023-05-16,MASR,493.0,371.0,329.0,334.0,12.325,9.275,8.225,8.35,0.024999999999999998
2023-05-16,POP,12753.0,12644.0,10843.0,8595.0,153.6899,151.41308,130.24102,102.04012,0.011710853313709932
2023-05-16,POPF,738.9999999999999,1322.0,1924.0,485.0,8.06988,14.43624,21.01008,5.296200000000001,0.010920000000000001
2023-05-16,POV,23553.0,21154.0,20013.0,18903.0,294.6307,236.2815,256.4198,235.4443,0.012466919805827077
2023-05-16,SE,4104.507083333333,3436.0,3011.0,4130.667083333334,24.381034,20.326800000000002,17.6928,24.401002,0.005905239895449729
2023-05-16,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-05-16,SOP,748.9170289855074,515.0,252.0,802.9999999999999,8.268044,5.6856,2.782080000000001,8.865120000000001,0.011040000000000001
2023-05-16,SOS,103542.57998188405,131457.0,116524.0,96095.84897342994,1485.173419,1909.8500800000002,1653.13696,1367.122559,0.014351356390307051
2023-05-23,AT,3681.0,3676.0,3300.0,3262.0,92.025,91.9,82.5,81.55000000000001,0.024999999999999998
2023-05-23,ATN,18048.583,17945.0,17500.0,16060.0,433.16599199999996,430.68,420.0,385.44,0.024
2023-05-23,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-23,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-23,ATWWP,250.25033333333334,65.0,0.0,248.0,6.006008,1.56,0.0,5.952,0.024
2023-05-23,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-05-23,MAC,30.0,30.0,200.0,150.0,0.72,0.72,4.8,3.6,0.024
2023-05-23,MAHS,163.0,663.0,614.0,170.0,4.075,16.575,15.35,4.25,0.025
2023-05-23,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-05-23,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-23,MAR,3693.167,3455.0,2900.0,3980.166,88.636008,82.92,69.6,95.523984,0.024
2023-05-23,MASR,411.0,350.0,200.0,419.0,10.275,8.75,5.0,10.475,0.024999999999999998
2023-05-23,POP,8106.170024420025,7453.0,5597.0,6608.0,96.254393,87.8878,65.65468,78.94796,0.011710853313709932
2023-05-23,POPF,650.0839743589743,210.0,503.0,325.0,7.098916999999998,2.2931999999999997,5.49276,3.5490000000000004,0.010920000000000001
2023-05-23,POV,17650.0,15661.0,10302.0,15749.0,217.54824,173.34954,126.21154,193.0292,0.012466919805827077
2023-05-23,SE,3430.084,3681.0,2673.0,3292.0,20.243304,21.858,15.81,19.566,0.005905239895449729
2023-05-23,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-05-23,SOP,423.9999999999999,480.0,726.0,498.9999999999999,4.680960000000001,5.299200000000001,8.01504,5.50896,0.011040000000000001
2023-05-23,SOS,78593.29103260869,52571.0,61411.0,69019.8800120773,1103.896493,718.3728000000001,844.8231200000001,974.4748930000001,0.014351356390307051
2023-05-30,AT,1591.0,1173.0,3058.0,1531.6,39.775,29.325,76.45,38.29,0.024999999999999998
2023-05-30,ATN,11514.709,10939.0,9325.0,11680.083,276.353016,262.536,223.8,280.321992,0.024
2023-05-30,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-30,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-30,ATWWP,113.11700000000002,1580.0,2189.0,395.41666666666674,2.714808,37.92,52.536,9.49,0.024
2023-05-30,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-05-30,MAC,150.0,150.0,0.0,0.0,3.6,3.6,0.0,0.0,0.024
2023-05-30,MAHS,160.0,162.0,161.0,53.0,4.0,4.05,4.025,1.325,0.025
2023-05-30,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-05-30,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-05-30,MAR,3947.2079999999996,3672.0,2536.0,3682.749,94.732992,88.128,60.864,88.385976,0.024
2023-05-30,MASR,484.0,455.0,500.0,610.0,12.1,11.375,12.5,15.25,0.024999999999999998
2023-05-30,POP,7083.0,5045.0,2832.0,7919.0,84.21868,58.73322,32.95474,95.30794,0.011710853313709932
2023-05-30,POPF,282.0,170.0,0.0,333.0,3.07944,1.8564,0.0,3.63636,0.010920000000000001
2023-05-30,POV,12187.0,10245.0,6462.0,15838.0,149.12534,109.13448,75.25699999999999,193.97378,0.012466919805827077
2023-05-30,SE,2528.5,2375.0,2510.0,3688.2470000000003,15.027,14.0076,14.82,21.921582,0.005905239895449729
2023-05-30,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-05-30,SOP,539.0,525.0,304.0,490.66702898550716,5.95056,5.796,3.35616,5.416964,0.011040000000000001
2023-05-30,SOS,86650.12699275362,51998.0,35994.0,115539.47699275363,1230.076141,723.8652000000001,480.48472000000004,1662.0734570000002,0.014351356390307051
2023-06-06,AT,3592.0,814.0,2700.0,3588.0,89.8,20.35,67.5,89.7,0.024999999999999998
2023-06-06,ATN,19437.415666666668,9243.0,18100.0,18329.416666666668,466.497976,221.832,434.4,439.906,0.024
2023-06-06,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-06,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-06,ATWWP,766.9663333333333,125.0,0.0,644.7083333333334,18.407192,3.0,0.0,15.473,0.024
2023-06-06,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-06-06,MAC,0.0,20.0,0.0,20.0,0.0,0.48,0.0,0.48,0.024
2023-06-06,MAHS,77.0,50.0,610.0,87.0,1.925,1.25,15.25,2.175,0.025
2023-06-06,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-06-06,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-06,MAR,5408.707,2839.0,5705.0,4969.0,129.808968,68.136,136.92000000000002,119.256,0.024
2023-06-06,MASR,358.0,220.0,443.0,831.0,8.95,5.5,11.075,20.775,0.024999999999999998
2023-06-06,POP,7624.0,3668.0,7150.0,9216.0,89.36928,42.09842,90.23014,109.65863999999999,0.011710853313709932
2023-06-06,POPF,299.9160256410256,200.0,600.0,469.0,3.275083,2.184,6.552,5.12148,0.010920000000000001
2023-06-06,POV,14548.0,6521.0,14740.0,18491.0,178.97334,72.38322,192.7198,227.0996,0.012466919805827077
2023-06-06,SE,4197.9130000000005,2762.0,4716.0,3250.0,24.894678000000003,16.3032,28.0368,19.136400000000002,0.005905239895449729
2023-06-06,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-06-06,SOP,406.0,317.0,609.0,513.0,4.48224,3.49968,6.7233600000000004,5.66352,0.011040000000000001
2023-06-06,SOS,117048.828955314,50068.0,94207.0,140250.16500603865,1719.888428,735.60072,1333.5712800000001,2039.538778,0.014351356390307051
2023-06-13,AT,3320.8,2054.0,2880.0,4169.0,83.02000000000001,51.35,72.0,104.225,0.024999999999999998
2023-06-13,ATN,24712.791333333334,15844.0,22300.0,29928.338333333333,593.106992,380.256,535.2,718.28012,0.024
2023-06-13,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-13,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-13,ATWWP,661.1306666666667,158.0,0.0,835.3389999999999,15.867136,3.792,0.0,20.048136,0.024
2023-06-13,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-06-13,MAC,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.408,0.024
2023-06-13,MAHS,98.0,628.0,348.0,305.0,2.45,15.7,8.7,7.625,0.025
2023-06-13,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-06-13,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-13,MAR,6433.964,5457.0,6078.0,7806.294,154.415136,130.968,145.872,187.351056,0.024
2023-06-13,MASR,460.0,810.0,811.0,1325.0,11.5,20.25,20.275,33.125,0.024999999999999998
2023-06-13,POP,12084.0,12103.0,17852.0,17117.0,143.57252,147.29623999999998,211.91898,202.63516,0.011710853313709932
2023-06-13,POPF,1068.0,900.0,1448.0,2409.0,11.662560000000001,9.828,15.81216,26.30628,0.010920000000000001
2023-06-13,POV,21351.0,22935.0,26283.0,24923.0,261.2246,247.38168,311.28734,309.09606,0.012466919805827077
2023-06-13,SE,4052.67,3703.0,4201.0,5198.960916666667,23.915219999999998,21.84,24.724800000000002,30.822416000000004,0.005905239895449729
2023-06-13,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-06-13,SOP,627.25,644.0,810.0,544.2499999999999,6.92484,7.10976,8.9424,6.00852,0.011040000000000001
2023-06-13,SOS,160157.72506038647,160731.888,217949.0,159684.875,2259.90459,2247.69430528,3034.11216,2294.2872580000003,0.014351356390307051
2023-06-20,AT,4353.0,3792.0,3900.0,3869.0,108.82499999999999,94.8,97.5,96.725,0.024999999999999998
2023-06-20,ATN,31706.344,27652.0,26000.0,28500.130333333334,760.952256,663.648,624.0,684.003128,0.024
2023-06-20,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-20,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-20,ATWWP,590.0029999999999,120.0,0.0,625.0,14.160072,2.88,0.0,15.0,0.024
2023-06-20,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-06-20,MAC,49.0,0.0,0.0,42.0,1.176,0.0,0.0,1.008,0.024
2023-06-20,MAHS,344.0,770.0,630.0,161.0,8.6,19.25,15.75,4.025,0.025
2023-06-20,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-06-20,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-20,MAR,9239.877,8294.0,7903.0,9161.547,221.75704799999997,199.05599999999998,189.672,219.877128,0.024
2023-06-20,MASR,1121.0,620.0,955.0,677.0,28.025000000000002,15.5,23.875,16.925,0.024999999999999998
2023-06-20,POP,19740.99700854701,19944.0,20326.0,15596.0,232.348431,233.88273999999998,236.40344,182.74438,0.011710853313709932
2023-06-20,POPF,1730.0839743589743,1650.0,500.0,1472.0,18.892516999999998,18.018,5.46,16.074240000000003,0.010920000000000001
2023-06-20,POV,41621.88998778999,38543.0,41172.0,35676.99999999999,506.524218,413.81886,497.89376,437.20586,0.012466919805827077
2023-06-20,SE,6362.0,5269.25,5303.0,5325.0,37.8072,31.374299999999998,31.4544,31.616400000000002,0.005905239895449729
2023-06-20,SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602519095869057
2023-06-20,SOP,802.0,665.0,300.0,607.0,8.85408,7.3416000000000015,3.312,6.701280000000001,0.011040000000000001
2023-06-20,SOS,181703.0819746377,191848.101,188478.0,169946.53897946858,2581.757093,2704.27244624,2647.6367200000004,2441.953413,0.014351356390307051
2023-06-27,AT,846.0,440.0,400.0,2345.0,21.15,11.0,10.0,58.625,0.024999999999999998
2023-06-27,ATN,5568.6849999999995,2660.0,5030.0,10384.185000000001,133.64844,63.84,120.72,249.22044000000002,0.024
2023-06-27,ATPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-27,ATPPCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-27,ATWWP,73.30266666666665,0.0,0.0,92.29166666666666,1.759264,0.0,0.0,2.215,0.024
2023-06-27,EEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
2023-06-27,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-06-27,MAHS,51.0,16.0,55.0,0.0,1.275,0.4,1.375,0.0,0.025
2023-06-27,MAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
2023-06-27,MAPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-27,MAR,1277.7,235.0,2854.0,2989.7,30.6648,5.64,68.496,71.7528,0.024
